new_company_company_id,new_company_id,new_company_new_id,new_company_relevance_score,new_company_ticker_sentiment_label,new_company_ticker_sentiment_score
5905,15311,10400,0.064276,Neutral,0
5905,15378,10430,0.062434,Neutral,0
5905,15704,10658,0.064973,Neutral,0
5905,15707,10661,0.063425,Neutral,0
5905,15773,10720,0.060541,Neutral,0
5905,15986,10883,0.062926,Neutral,0
5905,16006,10898,0.059785,Neutral,0
5905,16008,10901,0.109455,Neutral,0
5905,16018,10912,0.07031,Neutral,0
5905,16020,10913,0.053749,Neutral,0
5905,16036,10921,0.063258,Neutral,0
5905,16038,10922,0.046363,Neutral,0
5905,16061,10931,0.07157,Neutral,0
5905,16070,10933,0.103331,Neutral,0
5905,16135,10978,0.072435,Neutral,0
5905,16309,11082,0.113597,Neutral,0
5905,16770,11359,0.063594,Neutral,0
5905,16782,11372,0.049939,Neutral,0
5905,16794,11377,0.105141,Neutral,0
5905,16799,11379,0.07423,Neutral,0
5905,16859,11420,0.062271,Neutral,0
5905,16866,11424,0.07031,Neutral,0
5905,16878,11441,0.046273,Neutral,0
5905,16883,11445,0.061949,Neutral,0
5905,16889,11448,0.058472,Neutral,0
5905,16909,11469,0.053992,Neutral,0
5905,16927,11485,0.064797,Neutral,0
5905,16934,11489,0.04823,Neutral,0
5905,16938,11495,0.056674,Neutral,0
5905,16941,11496,0.063933,Neutral,0
5905,16968,11511,0.060236,Neutral,0
5905,16991,11528,0.044551,Neutral,0
5905,16995,11529,0.063933,Neutral,0
5905,17417,11792,0.054114,Neutral,0
5905,17421,11795,0.061473,Neutral,0
5905,17428,11802,0.061315,Neutral,0
5905,17441,11809,0.070935,Neutral,0
5905,17443,11810,0.063594,Neutral,0
5905,17444,5802,0.070105,Neutral,0
5905,17445,11811,0.070105,Neutral,0
5905,17448,11812,0.051999,Neutral,0
5905,17451,6665,0.060388,Neutral,0
5905,17452,11816,0.060388,Neutral,0
5905,17455,6661,0.04872,Neutral,0
5905,17456,11817,0.04872,Neutral,0
5905,17460,11820,0.064797,Neutral,0
5905,17466,11826,0.064623,Neutral,0
5905,17493,11853,0.059785,Neutral,0
5905,17499,11858,0.065866,Neutral,0
5905,17599,11958,0.107016,Neutral,0
5905,17673,12014,0.062597,Neutral,0
5905,17674,12015,0.060541,Neutral,0
5905,17709,4674,0.077593,Neutral,0
5905,17710,12041,0.077593,Neutral,0
5905,17873,12146,0.061159,Neutral,0
5905,17940,12199,0.085629,Neutral,0
5905,17962,12224,0.061949,Neutral,0
5905,18001,12248,0.057767,Neutral,0
5905,18109,12303,0.056275,Neutral,0
5905,18278,12416,0.077343,Neutral,0
5905,18485,12556,0.026562,Neutral,0
11547,42,36,0.082963,Neutral,0
11547,298,240,0.102449,Neutral,0
11547,401,320,0.096671,Neutral,0
11547,516,399,0.068306,Neutral,0
11547,810,579,0.098054,Neutral,0
11547,856,604,0.068896,Neutral,0
11547,948,662,0.066414,Neutral,0
11547,1002,701,0.097457,Neutral,0
11547,1140,761,0.050254,Neutral,0
11547,1456,948,0.115232,Neutral,0
11547,1655,1079,0.046006,Neutral,0
11547,2250,1442,0.083833,Neutral,0
11547,2399,1549,0.017269,Neutral,0
11547,2495,1610,0.109956,Neutral,0
11547,2603,1685,0.167322,Neutral,0
11547,2618,1693,0.068306,Neutral,0
11547,3046,1947,0.035821,Neutral,0
11547,3047,1953,0.035821,Neutral,0
11547,3056,1947,0.035821,Neutral,0
11547,3057,1953,0.035821,Neutral,0
11547,3288,2146,0.050254,Neutral,0
11547,3977,2575,0.050572,Neutral,0
11547,4012,2599,0.051441,Neutral,0
11547,4178,2731,0.122894,Neutral,0
11547,4615,3013,0.059636,Neutral,0
11547,4728,3096,0.105141,Neutral,0
11547,4777,3117,0.071145,Neutral,0
11547,4801,3137,0.074692,Neutral,0
11547,4986,3247,0.175859,Neutral,0
11547,5336,3466,0.044222,Neutral,0
11547,5508,3588,0.076358,Neutral,0
11547,5510,3590,0.245339,Neutral,0
11547,5803,3789,0.196344,Neutral,0
11547,5884,3827,0.105141,Neutral,0
11547,5974,3883,0.093653,Neutral,0
11547,6324,4135,0.097457,Neutral,0
11547,6335,4141,0.065327,Neutral,0
11547,6337,4142,0.044634,Neutral,0
11547,6358,4151,0.080188,Neutral,0
11547,6381,4175,0.105604,Neutral,0
11547,6393,4182,0.112008,Neutral,0
11547,6472,4256,0.172097,Neutral,0
11547,6588,4350,0.188193,Neutral,0
11547,7138,4770,0.083541,Neutral,0
11547,7145,4776,0.103331,Neutral,0
11547,7181,4810,0.086245,Neutral,0
11547,7659,5107,0.088472,Neutral,0
11547,8375,5697,0.154455,Neutral,0
11547,8376,5698,0.154455,Neutral,0
11547,8379,5697,0.154455,Neutral,0
11547,8380,5698,0.154455,Neutral,0
11547,8413,5715,0.055364,Neutral,0
11547,8489,5763,0.070725,Neutral,0
11547,8693,5898,0.077845,Neutral,0
11547,8927,6044,0.088147,Neutral,0
11547,8994,6080,0.081001,Neutral,0
11547,9117,6163,0.060388,Neutral,0
11547,9582,6555,0.044801,Neutral,0
11547,9605,151,0.546745,Neutral,0
11547,9606,349,0.546745,Neutral,0
11547,9607,354,0.546745,Neutral,0
11547,9608,392,0.546745,Neutral,0
11547,9609,493,0.546745,Neutral,0
11547,9610,713,0.546745,Neutral,0
11547,9611,1347,0.546745,Neutral,0
11547,9612,5140,0.546745,Neutral,0
11547,9613,5768,0.546745,Neutral,0
11547,9614,6538,0.546745,Neutral,0
11547,9615,6572,0.546745,Neutral,0
11547,9791,6706,0.038592,Neutral,0
11547,10217,6987,0.100729,Neutral,0
11547,10235,6998,0.055492,Neutral,0
11547,10327,7045,0.048425,Neutral,0
11547,10410,7092,0.041466,Neutral,0
11547,10496,7170,0.034233,Neutral,0
11547,10683,7312,0.025034,Neutral,0
11547,10913,7518,0.104228,Neutral,0
11547,11052,7665,0.09186,Neutral,0
11547,11101,7727,0.109455,Neutral,0
11547,11173,7791,0.185306,Neutral,0
11547,12184,8411,0.033328,Neutral,0
11547,12286,8474,0.102449,Neutral,0
11547,12335,8511,0.064973,Neutral,0
11547,12438,8599,0.06623,Neutral,0
11547,12498,8636,0.082111,Neutral,0
11547,12670,8759,0.101582,Neutral,0
11547,12697,8788,0.119235,Neutral,0
11547,12849,8915,0.075874,Neutral,0
11547,13069,9037,0.011873,Neutral,0
11547,13173,9105,0.246582,Neutral,0
11547,13486,9314,0.039096,Neutral,0
11547,13656,9407,0.103331,Neutral,0
11547,13835,9527,0.098862,Neutral,0
11547,13925,9590,0.061631,Neutral,0
11547,13977,9621,0.079921,Neutral,0
11547,14133,9721,0.077343,Neutral,0
11547,14135,9722,0.085936,Neutral,0
11547,14273,9830,0.033006,Neutral,0
11547,14313,9851,0.066414,Neutral,0
11547,14314,9853,0.066414,Neutral,0
11547,14318,9851,0.066414,Neutral,0
11547,14319,9853,0.066414,Neutral,0
11547,14508,9967,0.07031,Neutral,0
11547,14642,10034,0.135347,Neutral,0
11547,14699,10062,0.088472,Neutral,0
11547,14819,10122,0.069596,Neutral,0
11547,14942,10201,0.048919,Neutral,0
11547,15155,10327,0.12546,Neutral,0
11547,15410,10450,0.269776,Neutral,0
11547,15444,10474,0.103778,Neutral,0
11547,15553,10543,0.086245,Neutral,0
11547,15608,10586,0.077094,Neutral,0
11547,15661,10620,0.033609,Neutral,0
11547,15940,10852,0.09402,Neutral,0
11547,15973,10873,0.108466,Neutral,0
11547,15988,10884,0.056808,Neutral,0
11547,15997,10890,0.095899,Neutral,0
11547,16089,10942,0.097457,Neutral,0
11547,16796,11378,0.078611,Neutral,0
11547,16821,11397,0.090474,Neutral,0
11547,16854,11416,0.097457,Neutral,0
11547,16875,11433,0.068502,Neutral,0
11547,16890,11449,0.090134,Neutral,0
11547,16899,11460,0.13459,Neutral,0
11547,16935,11490,0.170878,Neutral,0
11547,17939,12199,0.085629,Neutral,0
11547,18301,12444,0.072655,Neutral,0
11547,18593,12634,0.097854,Neutral,0
11547,18616,12651,0.124809,Neutral,0
11547,18734,12712,0.064104,Neutral,0
11547,18745,12719,0.09402,Neutral,0
16013,4,5,0.211191,Neutral,0
18940,66,55,0.057011,Neutral,0
16013,89,78,0.100729,Neutral,0
10532,109,100,0.138066,Neutral,0
14366,135,125,0.202366,Neutral,0
11378,137,126,0.128822,Neutral,0
16851,152,137,0.077845,Neutral,0
173,176,147,0.210579,Neutral,0
8518,179,148,0.20997,Neutral,0
5565,227,180,0.06171,Neutral,0
11378,232,183,0.334008,Neutral,0
15905,276,225,0.100308,Neutral,0
5696,302,243,0.13459,Neutral,0
1962,303,243,0.13459,Neutral,0
7926,304,243,0.13459,Neutral,0
13555,348,283,0.114682,Neutral,0
17821,352,286,0.076358,Neutral,0
13646,370,296,0.098659,Neutral,0
13469,415,324,0.166551,Neutral,0
13808,434,339,0.081001,Neutral,0
6657,451,347,0.0268,Neutral,0
5195,475,373,0.240489,Neutral,0
6432,476,373,0.240489,Neutral,0
930,479,373,0.240489,Neutral,0
8535,481,373,0.240489,Neutral,0
5565,482,373,0.240489,Neutral,0
13808,498,383,0.145145,Neutral,0
6185,505,388,0.238133,Neutral,0
8488,511,396,0.211191,Neutral,0
13,512,396,0.141726,Neutral,0
14579,514,396,0.211191,Neutral,0
16911,575,433,0.159569,Neutral,0
17318,576,433,0.31282,Neutral,0
16911,586,443,0.172097,Neutral,0
17318,587,443,0.33628,Neutral,0
810,588,443,0.33628,Neutral,0
6657,597,448,0.636698,Neutral,0
197,638,475,0.079656,Neutral,0
19,665,489,0.320279,Neutral,0
14922,669,495,0.067727,Neutral,0
15252,716,528,0.454174,Neutral,0
13608,718,528,0.454174,Neutral,0
14035,719,530,0.434142,Neutral,0
10043,794,568,0.040829,Neutral,0
6657,812,579,0.098054,Neutral,0
19,813,579,0.098054,Neutral,0
13556,860,604,0.068896,Neutral,0
6657,894,627,0.47672,Neutral,0
16005,936,657,0.12546,Neutral,0
13808,953,662,0.066414,Neutral,0
13556,954,662,0.066414,Neutral,0
2425,995,697,0.136888,Neutral,0
14861,1006,703,0.433523,Neutral,0
13469,1018,707,0.168099,Neutral,0
14239,1046,718,0.098659,Neutral,0
14239,1047,720,0.098659,Neutral,0
14239,1057,718,0.098659,Neutral,0
14239,1058,720,0.098659,Neutral,0
17821,1132,756,0.077094,Neutral,0
15419,1192,795,0.05257,Neutral,0
15419,1206,806,0.169676,Neutral,0
17821,1209,807,0.085022,Neutral,0
14409,1224,822,0.116348,Neutral,0
16656,1226,822,0.116348,Neutral,0
789,1322,867,0.490323,Neutral,0
16082,1336,882,0.136499,Neutral,0
13808,1357,894,0.07913,Neutral,0
14911,1370,903,0.014298,Neutral,0
6824,1375,907,0.222838,Neutral,0
3531,1379,907,0.222838,Neutral,0
5738,1384,907,0.112532,Neutral,0
12738,1419,927,0.052918,Neutral,0
2468,1431,935,0.079656,Neutral,0
7595,1447,941,0.150592,Neutral,0
173,1486,963,0.064449,Neutral,0
2539,1488,963,0.064449,Neutral,0
15419,1515,985,0.188193,Neutral,0
13808,1587,1018,0.053271,Neutral,0
14309,1622,1040,0.041682,Neutral,0
10043,1643,1064,0.031038,Neutral,0
19252,1689,1118,0.03545,Neutral,0
19642,1690,1118,0.03545,Neutral,0
14767,1691,1118,0.03545,Neutral,0
16082,1692,1118,0.03545,Neutral,0
7174,1693,1118,0.03545,Neutral,0
13194,1694,1118,0.03545,Neutral,0
644,1695,1118,0.03545,Neutral,0
15135,1696,1118,0.03545,Neutral,0
2389,1697,1118,0.03545,Neutral,0
3280,1698,1118,0.03545,Neutral,0
17425,1699,1118,0.03545,Neutral,0
8518,1707,1129,0.205807,Neutral,0
13119,1711,1132,0.04583,Neutral,0
14366,1715,1135,0.201803,Neutral,0
607,1755,1145,0.201803,Neutral,0
15322,1757,1148,0.05339,Neutral,0
14660,1768,1148,0.05339,Neutral,0
6657,1778,1158,0.972931,Neutral,0
6657,1835,1192,0.17715,Neutral,0
13808,1855,1213,0.040212,Neutral,0
13556,1856,1213,0.040212,Neutral,0
14459,1857,1213,0.040212,Neutral,0
15546,1910,1236,0.076358,Neutral,0
13160,2012,1296,0.115787,Neutral,0
13808,2029,1313,0.036812,Neutral,0
1140,2052,1332,0.03792,Neutral,0
15238,2068,1350,0.027476,Neutral,0
6657,2148,1367,0.193465,Neutral,0
19,2149,1367,0.193465,Neutral,0
13808,2161,1374,0.088799,Neutral,0
17821,2186,1389,0.08183,Neutral,0
14922,2210,1406,0.123526,Neutral,0
16839,2248,1439,0.029765,Neutral,0
16013,2291,1473,0.080728,Neutral,0
15573,2315,1494,0.11983,Neutral,0
16820,2331,1504,0.154455,Neutral,0
13555,2337,1507,0.076847,Neutral,0
14922,2368,1529,0.102013,Neutral,0
15238,2382,1536,0.033846,Neutral,0
6657,2551,1644,0.09989,Neutral,0
17147,2559,1650,0.082111,Neutral,0
15630,2576,1670,0.150592,Neutral,0
13160,2651,1722,0.115787,Neutral,0
6372,2653,1723,0.088147,Neutral,0
13469,2675,1739,0.226301,Neutral,0
17367,2686,1747,0.077593,Neutral,0
19,2727,1776,0.097655,Neutral,0
14602,2746,1786,0.038655,Neutral,0
14810,2777,1799,0.028321,Neutral,0
16342,2862,1848,0.102449,Neutral,0
16342,2871,1850,0.128822,Neutral,0
6185,2941,1890,0.16099,Neutral,0
13543,2956,1893,0.132368,Neutral,0
499,3012,1931,0.119532,Neutral,0
993,3013,1931,0.119532,Neutral,0
2838,3014,1931,0.059935,Neutral,0
3109,3035,1945,0.194242,Neutral,0
16704,3037,1945,0.194242,Neutral,0
17272,3038,1945,0.194242,Neutral,0
2849,3039,1945,0.194242,Neutral,0
9904,3117,1983,0.504646,Neutral,0
17776,3142,2007,0.053153,Neutral,0
16820,3194,2055,0.064104,Neutral,0
13819,3228,2086,0.207571,Neutral,0
9542,3260,2116,0.185306,Neutral,0
5055,3261,2116,0.185306,Neutral,0
10478,3289,2147,0.204072,Neutral,0
607,3297,2150,0.208764,Neutral,0
2510,3320,2168,0.207571,Neutral,0
8518,3323,2169,0.209365,Neutral,0
16082,3337,2181,0.093108,Neutral,0
930,3338,2181,0.093108,Neutral,0
2780,3349,2188,0.126784,Neutral,0
6657,3378,2213,0.297661,Neutral,0
6780,3412,2243,0.215894,Neutral,0
7847,3413,2245,0.238133,Neutral,0
14602,3419,2249,0.188193,Neutral,0
6185,3446,2264,0.040348,Neutral,0
17462,3458,2274,0.090816,Neutral,0
16175,3523,2305,0.04872,Neutral,0
10043,3529,2308,0.048036,Neutral,0
2230,3547,2322,0.222838,Neutral,0
16342,3569,2331,0.11894,Neutral,0
13469,3573,2332,0.229149,Neutral,0
13556,3575,2333,0.17715,Neutral,0
5867,3604,2349,0.130453,Neutral,0
16486,3605,2349,0.130453,Neutral,0
13532,3619,2358,0.246582,Neutral,0
13808,3666,2391,0.069294,Neutral,0
15765,3703,2414,0.074001,Neutral,0
13808,3707,2415,0.083833,Neutral,0
14922,3713,2421,0.137671,Neutral,0
1034,3732,2426,0.223866,Neutral,0
6432,3733,2427,0.075874,Neutral,0
1260,3754,2443,0.229149,Neutral,0
13808,3767,2451,0.073098,Neutral,0
14428,3799,2473,0.035502,Neutral,0
14583,3803,2479,0.075161,Neutral,0
17367,3806,2479,0.075161,Neutral,0
13555,3820,2487,0.025817,Neutral,0
14583,3825,2493,0.084423,Neutral,0
63,3838,2500,0.046363,Neutral,0
14271,3845,2504,0.349329,Neutral,0
14583,3899,2534,0.077593,Neutral,0
15765,3900,2534,0.077593,Neutral,0
16437,3914,2542,0.144708,Neutral,0
13119,3916,2544,0.050254,Neutral,0
16013,3921,2548,0.033515,Neutral,0
11378,3938,2558,0.152499,Neutral,0
8496,3953,2564,0.055109,Neutral,0
10231,3955,2564,0.055109,Neutral,0
2849,3956,2564,0.055109,Neutral,0
15377,3987,2583,0.135347,Neutral,0
13556,4000,2588,0.058188,Neutral,0
17821,4002,2588,0.058188,Neutral,0
14922,4027,2614,0.080728,Neutral,0
17367,4047,2640,0.047844,Neutral,0
16820,4048,2641,0.081552,Neutral,0
17367,4053,2645,0.083833,Neutral,0
14922,4086,2663,0.083541,Neutral,0
15238,4095,2669,0.099476,Neutral,0
17367,4127,2693,0.07423,Neutral,0
13808,4128,2693,0.07423,Neutral,0
16839,4160,2717,0.075874,Neutral,0
400,4162,2717,0.075874,Neutral,0
63,4201,2753,0.02922,Neutral,0
7063,4215,2761,0.558244,Neutral,0
16082,4222,2766,0.998411,Neutral,0
13808,4253,2777,0.095899,Neutral,0
16013,4289,2794,0.033515,Neutral,0
17076,4292,2795,0.163909,Neutral,0
13808,4323,2816,0.085629,Neutral,0
15196,4351,2833,0.072876,Neutral,0
17147,4356,2842,0.026981,Neutral,0
16820,4376,2861,0.124164,Neutral,0
16342,4391,2876,0.11983,Neutral,0
13556,4401,2879,0.177802,Neutral,0
13469,4407,2881,0.23281,Neutral,0
19642,4424,2890,0.303175,Neutral,0
16013,4425,2891,0.17715,Neutral,0
5867,4512,2950,0.131643,Neutral,0
16486,4513,2950,0.131643,Neutral,0
529,4527,2957,0.28442,Neutral,0
5286,4537,2957,0.191929,Neutral,0
9591,4539,2957,0.191929,Neutral,0
10770,4541,2957,0.191929,Neutral,0
8944,4565,2974,0.023673,Neutral,0
16421,4617,3013,0.059636,Neutral,0
13808,4629,3020,0.082677,Neutral,0
15057,4633,3020,0.082677,Neutral,0
15055,4635,3020,0.082677,Neutral,0
13,4647,3025,0.052801,Neutral,0
17372,4765,3114,0.204072,Neutral,0
10043,4783,3124,0.081276,Neutral,0
16851,4833,3156,0.056143,Neutral,0
16851,4837,3160,0.053749,Neutral,0
14583,4848,3168,0.075874,Neutral,0
6185,4896,3203,0.184598,Neutral,0
6657,4897,3203,0.184598,Neutral,0
19,4898,3203,0.184598,Neutral,0
10043,4948,3228,0.038345,Neutral,0
13808,4965,3240,0.072876,Neutral,0
16463,4966,3241,0.040899,Neutral,0
